"SiteID","Latitude","Longitude","PhaseID","gaussianModelMu","gaussianModelSigma","aDNAID","aDNACitationID","DepositionType","RiteID","IndividualID","Dismembered","Head","BodyPositioning","BurialSide","BurialOrientationMin","BurialOrientationMax","GraveGoods","Ochre","CitationID","time_added","user_added","time_last_update","user_last_update"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01165","C04338",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01166","C04339",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01167","C04340",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01168","C04341",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01169","C04342",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01170","C04343",\N,\N,\N,\N,\N,\N,"1","1","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01171","C04344",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01172","C04345",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01173","C04346",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01174","C04347",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01175","C04348",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01176","C04349",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01177","C04350",\N,"1",\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01178","C04351",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01179","C04352",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01180","C04353",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01181","C04354",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01182","C04357",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01183","C04358",\N,\N,\N,\N,\N,\N,"1","1","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01184","C04359",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01185","C04360",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01186","C04361",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01187","C04362",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01188","C04363",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01189","C04364",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01190","C04365",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01191","C04366",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,"I0056","haak2015a","inhumation","R01192","C04367",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01193","C04368",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01194","C04369",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01195","C04370",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01196","C04371",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01197","C04372",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01198","C04373",\N,\N,"crouched","left",\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01199","C04374",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01200","C04375",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01201","C04376",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01202","C04377",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01203","C04378",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01204","C04379",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01205","C04380",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01206","C04381",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01207","C04382",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01208","C04383",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO5","4624","123",\N,\N,"inhumation","R01209","C04384",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO5","4624","123",\N,\N,"inhumation","R01210","C04385",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01211","C04386",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01212","C04387",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01213","C04388",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01214","C04389",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01215","C04390",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01216","C04391",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01217","C04392",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01218","C04393",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01219","C04394",\N,\N,\N,\N,\N,\N,"1","1","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01220","C04395",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01221","C04396",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01222","C04397",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01223","C04398",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01224","C04399",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01225","C04400",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01226","C04401",\N,\N,\N,\N,\N,\N,"1","1","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01227","C04402",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01228","C04403",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01229","C04404",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01230","C04405",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01231","C04406",\N,\N,"crouched","right",\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01232","C04407",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01233","C04408",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01234","C04410",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01235","C04411",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01236","C04412",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01237","C04413",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01238","C04414",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01239","C04415",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01240","C04416",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01241","C04417",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01242","C04418",\N,\N,\N,\N,"45","135","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01243","C04419",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01244","C04420",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01245","C04421",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01246","C04422",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01247","C04423",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01248","C04424",\N,\N,\N,\N,"225","315","1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01249","C04425",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01250","C04426",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01251","C04427",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01252","C04428",\N,\N,"crouched","right",\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01253","C04429",\N,\N,"crouched","right",\N,\N,"1","1","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01254","C04430",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01255","C04431",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO5","4624","123",\N,\N,"inhumation","R01256","C04432",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO5","4624","123",\N,\N,"inhumation","R01257","C04433",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01258","C04434",\N,\N,\N,\N,\N,\N,"1","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01259","C04435",\N,\N,\N,\N,\N,\N,\N,\N,"osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
"S10255","46.213","18.703","ALSO4",\N,\N,\N,\N,"inhumation","R01260","C04436",\N,\N,\N,\N,\N,\N,"0","0","osztá2016a","2024-05-30 17:47:41","robert@localhost","2024-05-30 17:47:41","robert@localhost"
